LABEL,PAGE_HTML,LINK
nein,819.txt,https://www.berlin.de/special/gesundheit-und-beauty/adressen/
nein,820.txt,https://www.berlin.de/special/jobs-und-ausbildung/adressen/
nein,821.txt,https://www.berlin.de/special/immobilien-und-wohnen/adressen/
nein,822.txt,https://www.berlin.de/hotels/adressen/
nein,823.txt,https://www.berlin.de/special/auto-und-motor/adressen/
nein,824.txt,https://www.berlin.de/bars/adressen/
nein,825.txt,https://www.berlin.de/cafes/adressen/
nein,826.txt,https://www.berlin.de/restaurants/
nein,827.txt,https://www.berlin.de/clubs-und-party/
nein,828.txt,https://www.berlin.de/kino/_bin/index.php
nein,829.txt,https://www.berlin.de/tickets/
nein,830.txt,https://www.berlin.de/ausstellungen/
nein,831.txt,https://www.berlin.de/museum/
nein,832.txt,https://www.berlin.de/events/
ja,833.txt,https://www.lr-online.de/nachrichten/brandenburg/corona-regeln-brandenburg-land-maskenpflicht-gastronomie-testpflicht-test-zahlen-inzidenz-58877493.html
ja,834.txt,https://www.moz.de/nachrichten/brandenburg/corona-in-brandenburg-corona-regeln-bis-ende-september-verlaengert-_-was-aendert-sich-bei-der-testpflicht_-59021451.html
ja,835.txt,https://www.lr-online.de/nachrichten/brandenburg/corona-in-brandenburg-corona-regeln-bis-ende-september-verlaengert-_-was-aendert-sich-bei-der-testpflicht_-59022883.html
nein,836.txt,https://www.lr-online.de/lausitz/hoyerswerda/lifestyle-im-lausitzer-seenland-spirituelle-momente-am-seeufer_-so-war-das-erste-yoga-beach-seenlandfestival-59455669.html
nein,837.txt,https://www.lr-online.de/lausitz/elsterwerda/musikwettbewerb-in-elsterwerda-band-_high-five_-aus-elsterwerda-gewinnt-und-faehrt-zum-finale-nach-cottbus-59457275.html
nein,838.txt,https://www.lr-online.de/nachrichten/politik/cdu-kanzlerkandidat-im-portraet-final-countdown-fuer-armin-laschet-59458173.html
nein,839.txt,https://www.lr-online.de/nachrichten/politik/umfrage-bundestagswahl-2021-spd-baut-vorsprung-vor-cdu-aus-_-gruene-sacken-vor-2.-triell-ab-59458093.html
nein,840.txt,https://www.lr-online.de/lausitz/cottbus/muellverbrennung-in-jaenschwalde-warum-eine-behoerde-gegner-der-muellverbrennung-nicht-zu-wort-kommen-laesst-59399053.html
nein,841.txt,https://www.lr-online.de/nachrichten/sport/fussball-brandenburgliga-gruen-weiss-luebben-patzt-im-abstiegskampf-_-einheit-bernau-neuer-spitzenreiter-59457797.html
nein,842.txt,https://www.lr-online.de/nachrichten/boulevard/corona-zahlen-deutschland-heute-aktuelle-rki-fallzahlen_-inzidenz_-hospitalisierung-und-impfquote-am-12.09.2021-59457511.html
nein,843.txt,https://www.lr-online.de/lausitz/cottbus/smart-city-cottbus-fachmann-fuer-digitale-stadt-verlaesst-cottbuser-rathaus-59429681.html
nein,844.txt,https://www.lr-online.de/nachrichten/politik/20-jahre-9_11-ueberlebende-der-anschlaege-vom-11.-september-2001-in-new-york-berichten-59455583.html
nein,845.txt,https://www.lr-online.de/nachrichten/boulevard/corona-zahlen-deutschland-heute-aktuelle-rki-fallzahlen_-inzidenz_-hospitalisierung-und-impfquote-am-11.09.2021-59455045.html
nein,846.txt,https://www.lr-online.de/lausitz/elsterwerda/tod-von-joerg-labicki-so-soll-das-musikhaus-in-elsterwerda-fortgefuehrt-werden-59292543.html
nein,847.txt,https://www.lr-online.de/lausitz/senftenberg/schloss-guteborn-neue-schlossherrin-macht-lausitzer-ruine-zum-urlaubsort-59399613.html
ja,848.txt,https://www.rbb24.de/politik/thema/2020/coronavirus/beitraege_neu/2020/04/brandenburg-corona-massnahmen-lockerung-ausgang-kontakt-erlaubt.html
ja,849.txt,https://www.rbb24.de/politik/thema/2020/coronavirus/beitraege_neu/2020/04/berlin-corona-massnahmen-lockerung-ausgang-kontakt-erlaubt.html
ja,850.txt,https://www.reiseland-brandenburg.de/informationen-zu-corona/
nein,851.txt,https://www.reiseland-brandenburg.de/veranstaltungen-hoehepunkte/veranstaltungskalender/
nein,852.txt,https://www.reiseland-brandenburg.de/unplugged/
nein,853.txt,https://www.reiseland-brandenburg.de/aktivitaeten-erlebnisse/essen-trinken/gastronomie/
nein,854.txt,https://www.reiseland-brandenburg.de/unterkuenfte-angebote/unterkuenfte/ferienwohnungen-ferienhaeuser/
nein,855.txt,https://www.reiseland-brandenburg.de/unterkuenfte-angebote/unterkuenfte/camping-wohnmobilstellplaetze/
nein,856.txt,https://www.reiseland-brandenburg.de/aktivitaeten-erlebnisse/wasserwelten/hausboot/vermietung-hausboot-motorboote/
nein,857.txt,https://www.reiseland-brandenburg.de/aktivitaeten-erlebnisse/
nein,858.txt,https://www.reiseland-brandenburg.de/orte-regionen/
nein,859.txt,https://www.reiseland-brandenburg.de/unterkuenfte-angebote/
nein,860.txt,https://www.reiseland-brandenburg.de/ausfluege-tourentipps/
nein,861.txt,https://www.reiseland-brandenburg.de/veranstaltungen-hoehepunkte/
nein,862.txt,https://www.reiseland-brandenburg.de/kontakt-services/
ja,863.txt,https://www.lr-online.de/nachrichten/brandenburg/corona-2g-regel-brandenburg-aktuell-gefordert-ungeimpfte-kinder-restaurant-veranstaltungen-3g-berlin-59399003.html
ja,864.txt,https://kkm.brandenburg.de/kkm/de/
nein,865.txt,https://kkm.brandenburg.de/kkm/de/corona/regionale-informationen/
nein,866.txt,https://kkm.brandenburg.de/kkm/de/corona/fallzahlen-land-brandenburg/
nein,867.txt,https://kkm.brandenburg.de/kkm/de/corona/fallzahlen-deutschland/
nein,868.txt,https://kkm.brandenburg.de/kkm/de/corona/ueberregionale-informationen/
nein,869.txt,https://kkm.brandenburg.de/kkm/de/corona/information-various-languages/
ja,870.txt,https://kkm.brandenburg.de/kkm/de/corona/informationen-leichte-sprache/
ja,871.txt,https://kkm.brandenburg.de/kkm/de/corona/informationen-einfache-sprache/
Impfung,872.txt,https://brandenburg-impft.de/bb-impft/de/
Impfung,873.txt,https://brandenburg-impft.de/bb-impft/de/mobile-impfteams/
Impfung,874.txt,https://brandenburg-impft.de/bb-impft/de/impfungen-in-arztpraxen/
ja,875.txt,https://www.potsdam.de/informationen-zum-coronavirus
ja,876.txt,https://www.potsdam.de/430-erweiterte-testpflicht-fuer-ungeimpfte
nein,877.txt,https://www.potsdam.de/corona-updates-fuer-potsdam
ja,878.txt,https://www.potsdam.de/faq-die-wichtigsten-fragen-zum-umgang-mit-dem-corona-virus-potsdam
nein,879.txt,https://www.potsdam.de/topthemen-der-landeshauptstadt-potsdam
nein,880.txt,https://www.potsdam.de/kategorie/smart-city-potsdam
nein,881.txt,https://www.potsdam.de/kategorie/chancengleichheit
nein,882.txt,https://www.potsdam.de/arbeiten-fuer-potsdam
nein,883.txt,https://www.potsdam.de/content/dienstleistungen-und-service-der-landeshauptstadt-potsdam
ja,884.txt,https://www.stadt-brandenburg.de/leben/gesundheit/coronavirus-sars-cov-2#c25530
ja,885.txt,https://www.stadt-brandenburg.de/presse/kabinett-beschliesst-aktuelle-corona-umgangsverordnung-nur-geringfuegige-aenderungen
nein,886.txt,https://www.frankfurt-oder.de/
ja,887.txt,https://www.landkreis-oder-spree.de/Service-Aktuelles/Aktuelles/Coronavirus/
nein,888.txt,https://www.landkreis-oder-spree.de/Service-Aktuelles/Aktuelles/Afrikanische-Schweinepest/
nein,889.txt,https://www.landkreis-oder-spree.de/Service-Aktuelles/Aktuelles/Afrikanische-Schweinepest/Fragen-und-Antworten.php?object=tx%7c3410.5&ModID=7&FID=2689.3346.1&NavID=2689.219&La=1
ja,890.txt,https://www.landkreis-oder-spree.de/Service-Aktuelles/Aktuelles/Coronavirus/Fragen-und-Antworten.php?object=tx%7c3410.5&ModID=7&FID=2689.3615.1&NavID=2689.190&La=1
nein,891.txt,https://www.landkreis-oder-spree.de/Bildung-Soziales/Gesundheit/Corona-Teststellen/
ja,892.txt,https://www.bremen.de/corona
Impfung,893.txt,https://www.bremen.de/corona/gegen-corona-impfen
nein,894.txt,https://www.bremen.de/corona/nachbarschaftshilfe
nein,895.txt,https://www.bremen-innovativ.de/corona-info-ticker-fuer-unternehmen/
nein,896.txt,https://www.bremen.de/corona/support-your-local-lieblingsladen
nein,897.txt,https://www.bremen.de/corona/bremische-beschaeftigungen
ja,898.txt,https://www.inneres.bremen.de/corona-die-haeufigsten-fragen-und-antworten-23460
nein,899.txt,https://www.bremen.de/corona/corona-warn-app
nein,900.txt,https://www.gesundheit.bremen.de/corona/corona/corona-testmoeglichkeiten-32720
ja,901.txt,https://www.bremen-gegen-corona.de/leichte-sprache/informieren
ja,902.txt,https://www.rki.de/DE/Service/Leichte-Sprache/LS_Corona-Ratgeber_tab-gesamt.html
Impfung,903.txt,https://www.bremen-gegen-corona.de/leichte-sprache/impfen
nein,904.txt,https://www.bremen.de/leben-in-bremen
nein,905.txt,https://www.bremen.de/leben-in-bremen/wohnen
nein,906.txt,https://www.bremen.de/leben-in-bremen/shopping
nein,907.txt,https://www.bremen.de/leben-in-bremen/mobilitaet-und-verkehr
nein,908.txt,https://www.bremen.de/leben-in-bremen/kulinarisch
nein,909.txt,https://www.bremen.de/leben-in-bremen/familie-und-kinder
nein,910.txt,https://www.bremen.de/leben-in-bremen/bremen-wird-neu
nein,911.txt,https://www.bremen.de/leben-in-bremen/sport
nein,912.txt,https://www.bremen.de/leben-in-bremen/fahrradstadt
nein,913.txt,https://www.bremen.de/leben-in-bremen/parks-in-bremen
nein,914.txt,https://www.bremen.de/leben-in-bremen/gesundheit
nein,915.txt,https://www.bremen.de/kultur/veranstaltungen
nein,916.txt,https://www.bremen.de/kultur/museen-und-wissenswelten
nein,917.txt,https://www.bremen.de/kultur/theater-und-buehne
nein,918.txt,https://www.bremen.de/kultur/musik-und-konzerte
nein,919.txt,https://www.bremen.de/kultur/kino
nein,920.txt,https://www.bremen.de/kultur/kulturkneipen
nein,921.txt,https://www.bremen.de/kultur/klangfrisch-2022
nein,922.txt,https://www.bremen.de/tourismus/bremen-zuhause-erleben
nein,923.txt,https://www.bremen.de/tourismus/so-ist-bremen
nein,924.txt,https://www.bremen.de/tourismus/jahreszeiten-erleben
nein,925.txt,https://www.bremen.de/tourismus/reiseplanung
nein,926.txt,https://www.bremen.de/tourismus/erlebnisse
nein,927.txt,https://www.bremen.de/tourismus/kultur-und-veranstaltungen
nein,928.txt,https://www.bremen.de/tourismus/sehenswuerdigkeiten
nein,929.txt,https://www.bremen.de/tourismus/bremen-fuer
nein,930.txt,https://www.bremen.de/tourismus/stadt-leute
nein,931.txt,https://www.bremen.de/bildung-und-beruf/studium
nein,932.txt,https://www.bremen.de/bildung-und-beruf/berufsausbildung
nein,933.txt,https://www.bremen.de/bildung-und-beruf/politische-bildung
nein,934.txt,https://www.bremen.de/bildung-und-beruf/berufsorientierung
nein,935.txt,https://www.bremen.de/bildung-und-beruf/fort-und-weiterbildung
nein,936.txt,https://www.bremen.de/bildung-und-beruf/ausserschulische-lernorte
nein,937.txt,https://www.bremen.de/wissenschaft/wissenschaft-persoenlich
nein,938.txt,https://www.bremen.de/wissenschaft/nachwuchsfoerderung-wissenschaft
nein,939.txt,https://www.bremen.de/wissenschaft/wissenschaft-exzellent
nein,940.txt,https://www.bremen.de/wirtschaft/weiterbildungsberatung
nein,941.txt,https://www.bremen.de/wissenschaft/wissenschaft-aktuell
nein,942.txt,https://www.bremen.de/wissenschaft/wissenschaftsstandort
nein,943.txt,https://www.bremen.de/wirtschaft/arbeit-in-bremen
nein,944.txt,https://www.bremen.de/wirtschaft/wirtschaftsfoerderung
nein,945.txt,https://www.bremen.de/wirtschaft/standortinformationen
nein,946.txt,https://schwarzesbrett.bremen.de/
nein,947.txt,https://jobs.bremen.de/
nein,948.txt,https://www.bremen.de/marktplatz/liebe-und-dating
nein,949.txt,https://schwarzesbrett.bremen.de/verkauf-angebote/rubrik/wohnung-mietangebote-verkauf.html
nein,950.txt,https://www.bremen.de/marktplatz/gastrofinder
nein,951.txt,https://www.bremen.de/marktplatz/branchensuche
ja,952.txt,https://www.hamburg.de/coronavirus/aktuelles/15357332/3g-modell-2g-ueberblick/
nein,953.txt,https://afm.serviceportal.hamburg.de/intelliform/assistants/intelliForm-Mandanten/hamburg/Assistants-Dialoge/bzg_betreiberanzeige/bzg_betreiberanzeige/dialog;jsessionid=B82F9AED316AE0670321A8565D78F851.IF0?state=3df992afd3334a24&cc=ADB4D60C0E69EBD407A9B71AD17296B8.IF0-0
nein,954.txt,https://www.hamburg.de/coronavirus/wirtschaft/
nein,955.txt,https://www.hamburg.de/coronavirus/wirtschaft/13776814/foerdermoeglichkeiten-agrarbetriebe/
nein,956.txt,https://www.hamburg.de/faq-corona-wirtschaft/
nein,957.txt,https://www.hamburg.de/faq-corona-einzelhandel/
ja,958.txt,https://www.hamburg.de/pressearchiv-fhh/15143580/2021-06-03-bwi-rescue-mate/
ja,959.txt,https://www.hamburg.de/pressearchiv-fhh/14858732/2021-01-26-bwi-schutzschirm/
nein,960.txt,https://www.hamburg.de/pressearchiv-fhh/15235620/2021-07-02-bwi-schutzschirm/
nein,961.txt,https://www.hamburg.de/pressearchiv-fhh/15263580/2021-07-15-bwi-corona-soforthilfe/
Impfung,962.txt,https://www.hamburg.de/corona-impfung/
ja,963.txt,https://www.hamburg.de/faq-corona-gesundheit/#14762800_14762744
ja,964.txt,https://www.hamburg.de/coronavirus/gesundheit/14819296/merkblatt-quarantaene/
ja,965.txt,https://www.hamburg.de/faq-corona-gesundheit/
nein,966.txt,https://www.hamburg.de/freiwilliges-engagement/
nein,967.txt,https://www.hamburg.de/coronavirus/gesundheit/13810720/seelische-gesundheit/
nein,968.txt,https://www.hamburg.de/coronavirus/gesundheit/13946498/schutzkonzepte/
nein,969.txt,https://www.hamburg.de/coronavirus/13737258/empfehlungen-hygiene-maerkte/
nein,970.txt,https://www.hamburg.de/corona-kultur/
nein,971.txt,https://www.hamburg.de/corona-kultur/14313506/chor-ona-hilfe-fuer-hamburger-amateurchoere/
nein,972.txt,https://www.hamburg.de/bkm/13729684/hilfsmassnahmen-fuer-kultur-und-kreativwirtschaft/
ja,973.txt,https://www.hamburg.de/faq-corona-kultur/
nein,974.txt,https://www.hamburg.de/bkm/ehrenamtliches-engagement/14871420/freiwilliges-soziales-jahr-kultur-erfahrungen-2021/
nein,975.txt,https://www.hamburg.de/pressearchiv-fhh/15356576/hamburger-club-award-2020-21/
nein,976.txt,https://www.hamburg.de/pressearchiv-fhh/15371966/arbeitsstipendien-2022-ausschreibungsstart/
nein,977.txt,https://www.hamburg.de/pressearchiv-fhh/15348900/buchhandlungspreis-2021-an-cohen-und-dobernigg/
nein,978.txt,https://www.hamburg.de/pressearchiv-fhh/15345860/elbkulturfonds-2022/
nein,979.txt,https://www.hamburg.de/pressearchiv-fhh/15343672/hamburger-kinopreise-2021/
nein,980.txt,https://www.hamburg.de/pressearchiv-fhh/15303384/zukunftsstipendien-fuer-kunst-musik-literatur/
nein,981.txt,https://www.hamburg.de/pressearchiv-fhh/15291014/kultursommer-hamburg-programmvorstellung/
nein,982.txt,https://www.hamburg.de/pressearchiv-fhh/15265986/kultursommer-hamburg-programmvorstellung/
nein,983.txt,https://www.hamburg.de/pressearchiv-fhh/15248190/kultursommer-hamburg-programmvorstellung/
ja,984.txt,https://www.hamburg.de/coronavirus/kita/
ja,985.txt,https://www.hamburg.de/coronavirus/senioren/
nein,986.txt,https://www.hamburg.de/coronavirus/senioren/13771802/hamburg-hilft-senioren/
ja,987.txt,https://www.hamburg.de/corona-sport/
ja,988.txt,https://www.hamburg.de/faq-sport/
nein,989.txt,https://www.hamburg.de/corona-sport/13938916/foerderrichtlinie-foerderkredit-sport/
nein,990.txt,https://www.hamburg.de/corona-sport/13899242/sport-in-corona-zeiten/
nein,991.txt,https://www.hamburg.de/corona-sport/13875668/2020-04-24-zwischenbilanz-sporthilfen/
nein,992.txt,https://www.hamburg.de/corona-sport/13858208/2020-04-17-nothilfefonds-sport/
nein,993.txt,https://www.hamburg.de/corona-sport/13795624/2020-04-05-sport-nothilfefonds/
nein,994.txt,https://www.hamburg.de/corona-sport/13737062/unterstuetzung-fuer-den-sport/
nein,995.txt,https://www.hamburg.de/corona-sport/13721270/2020-03-15-corona/
nein,996.txt,https://www.hamburg.de/faq-reisen/
ja,997.txt,https://www.hamburg.de/faq-corona/
ja,998.txt,https://www.hamburg.de/corona-maske/
ja,999.txt,https://www.hamburg.de/corona-maske/14892310/sichere-ffp-masken-erkennen/
ja,1000.txt,https://www.hamburg.de/corona-maske/14847194/medizinische-masken/
nein,1001.txt,https://www.hamburg.de/corona-maske/13876120/warum-masken-sinnvoll-sind/
nein,1002.txt,https://www.hamburg.de/corona-maske/13858126/verwendung-maske/
nein,1003.txt,https://www.hamburg.de/faq-tests/
Impfung,1004.txt,https://www.hamburg.de/faq-schutzimpfungen/
ja,1005.txt,https://www.hamburg.de/faq-2g-und-3g-in-hamburg/
nein,1006.txt,https://www.hamburg.de/faq-corona-infektionsschutzgesetz/
ja,1007.txt,https://www.hamburg.de/faq-corona-gaststaetten/
ja,1008.txt,https://www.hamburg.de/coronavirus/13886790/familien/
ja,1009.txt,https://www.hamburg.de/beschaeftigte/
ja,1010.txt,https://www.hamburg.de/faq-corona-freizeit/
ja,1011.txt,https://www.hamburg.de/faq-corona/13679646/corona-faqs/
ja,1012.txt,https://www.hamburg.de/coronavirus/soziales/
ja,1013.txt,https://www.hamburg.de/faq-corona/13748460/tiere-und-coronavirus/
ja,1014.txt,https://www.hamburg.de/faq-corona-verkehr/
ja,1015.txt,https://www.hamburg.de/faq-corona-wohnen/
ja,1016.txt,https://www.hamburg.de/coronavirus/13727698/faq-coronavirus-justiz/
ja,1017.txt,https://www.hamburg.de/faq-corona-hochschulen/
ja,1018.txt,https://www.hamburg.de/coronavirus/14545624/das-ist-erlaubt/
ja,1019.txt,https://www.hamburg.de/verordnung/
ja,1020.txt,https://www.hamburg.de/coronavirus/aktuelles/14985616/2021-03-26-orte-alkoholkonsumverbot/
ja,1021.txt,https://www.hamburg.de/hamburg-barrierefrei/leichte-sprache/14884072/ls-medizinische-masken/
ja,1022.txt,https://www.hamburg.de/hamburg-barrierefrei/leichte-sprache/service/13628202/ls-virusinfektion/
ja,1023.txt,https://www.hamburg.de/hamburg-barrierefrei/leichte-sprache/
ja,1024.txt,https://www.hamburg.de/coronavirus/14545624/das-ist-erlaubt//
ja,1025.txt,https://www.hamburg.de/verordnung//
nein,1026.txt,https://www.hamburg.de/stadt-staat/
nein,1027.txt,https://www.hamburg.de/sehenswuerdigkeiten/
nein,1028.txt,https://www.hamburg.de/hafenrundfahrt/
nein,1029.txt,https://www.hamburg.de/kultur/
nein,1030.txt,https://www.tivoli.de/programm-tickets/s-wie-schmidt/?etcc_cmp=hamburg.de&etcc_med=Link%2FReferrer&etcc_grp=Podcast&etcc_ctv=Programmseite
nein,1031.txt,https://www.hamburg.de/kultur-digital/13757098/museum/
nein,1032.txt,https://www.hamburg.de/kultur-digital/13757098/museum/#anker_3
nein,1033.txt,https://www.hamburg.de/kultur-digital/13757098/museum/#anker_2
nein,1034.txt,https://www.hamburg.de/kultur-digital/13757098/museum/#anker_1
nein,1035.txt,https://www.hamburg.de/kultur-digital/13757098/museum/#anker_0
nein,1036.txt,https://www.hamburg.de/kultur-digital/13764506/weitere-angebote/
nein,1037.txt,https://www.hamburg.de/wicked/
nein,1038.txt,https://www.hamburg.de/erlebnis-sport/
nein,1039.txt,https://www.hamburg.de/indoorspielplatz-rabatzz/
nein,1040.txt,https://www.hamburg.de/schwarzlichtviertel/
nein,1041.txt,https://www.hamburg.de/teamescape/
nein,1042.txt,https://www.hamburg.de/chocoversum/
nein,1043.txt,https://www.hamburg.de/ausfluege-hamburg/13934292/ausfluege-in-hamburg/
nein,1044.txt,https://www.hamburg.de/freizeit/3402246/skateparks-hamburg-artikel/
nein,1045.txt,https://www.hamburg.de/jobs-wohnungen/
nein,1046.txt,https://www.hamburg.de/verkehr/
nein,1047.txt,https://www.hamburg.de/fernstrassen/a7-deckel/
nein,1048.txt,https://www.hamburg.de/lbv/
nein,1049.txt,https://www.hamburg.de/bus-bahn/
nein,1050.txt,https://www.hamburg.de/verkehr-aktuell/4341200/park-and-ride/
nein,1051.txt,https://www.hamburg.de/hamburger-hafen/4305524/parken-am-hafen/
nein,1052.txt,https://www.hamburg.de/hamburg-barrierefrei/13682432/hamburg-barrierefrei/
nein,1053.txt,https://www.hamburg.de/europa/15032012/das-europa-von-morgen-planen/
nein,1054.txt,https://www.hamburg.de/gruenes-netz/15191006/wanderkarte-abenteuer-gruen/
nein,1055.txt,https://www.hamburg.de/engagement/
nein,1056.txt,https://www.hamburg.de/senat/
nein,1057.txt,https://www.hamburg.de/buergerschaft/
nein,1058.txt,https://justiz.hamburg.de/gerichte/
nein,1059.txt,https://www.regierung-mv.de/Leichte-Sprache/
ja,1060.txt,https://www.bundesregierung.de/breg-de/leichte-sprache/corona-virus
ja,1061.txt,https://www.bundesregierung.de/breg-de/leichte-sprache/erleichterungen-geimpfte-genesene-leichte-sprache-1914726
ja,1062.txt,https://www.bundesregierung.de/breg-de/leichte-sprache/bundesweite-notbremse-beschlossen-leichte-sprache-1897764
ja,1063.txt,https://www.bundesregierung.de/breg-de/leichte-sprache/testpflicht-unternehmen-leichte-sprache-1891970
ja,1064.txt,https://www.regierung-mv.de/Leichte-Sprache/#corona
ja,1065.txt,https://www.regierung-mv.de/corona/Verordnungen-und-Dokumente/
ja,1066.txt,https://www.mv-corona.de/corona-faq
ja,1067.txt,https://www.mv-corona.de/corona-faq#faq-group-id--8-tourismus-und-reisen-in-mv
ja,1068.txt,https://www.mv-corona.de/corona-faq#faq-group-id--10-schulen-und-hochschulen
nein,1069.txt,https://www.lagus.mv-regierung.de/Gesundheit/InfektionsschutzPraevention/Testen-Corona-Pandemie/
Impfung,1070.txt,https://www.lagus.mv-regierung.de/Gesundheit/InfektionsschutzPraevention/Impfen-Corona-Pandemie/
nein,1071.txt,https://www.lagus.mv-regierung.de/Gesundheit/Krankenhaushygiene_Allgemeine_Hygiene/
nein,1072.txt,https://www.lagus.mv-regierung.de/Gesundheit/Umwelthygiene_Umweltmedizin/
nein,1073.txt,https://www.regierung-mv.de/corona/Corona-Ampel-vereinfacht/
nein,1074.txt,https://www.regierung-mv.de/corona/Hotline-Corona/
nein,1075.txt,https://www.regierung-mv.de/corona/Impfaufruf/
ja,1076.txt,https://www.regierung-mv.de/Landesregierung/im/Aktuell/?id=173345&processor=processor.sa.pressemitteilung
nein,1077.txt,https://www.regierung-mv.de/Landesregierung/sm/Service/Corona/Kindertagesf%C3%B6rderung/
nein,1078.txt,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Corona%E2%80%93Hilfen-MV/
nein,1079.txt,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/%C3%96ffentliche-Konsultationen-zum-Programm-2021%E2%80%932027-gestartet/
nein,1080.txt,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Studiengang-zur-klinischen-Pflege/
nein,1081.txt,https://www.regierung-mv.de/Landesregierung/wm/Wirtschaft/Wettbewerbe/Unternehmer-des-Jahres-in-MV/
nein,1082.txt,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Lebendige-Innenst%C3%A4dte-M%E2%80%93V/
nein,1083.txt,https://www.regierung-mv.de/Landesregierung/stk/
nein,1084.txt,https://www.regierung-mv.de/Landesregierung/stk/Ministerpraesidentin/Regierungsbilanzen-und-Regierungserkl%C3%A4rungen/Regierungsbilanz/
nein,1085.txt,https://www.regierung-mv.de/Landesregierung/stk/Presse/?id=173882&processor=processor.sa.pressemitteilung
nein,1086.txt,https://www.regierung-mv.de/Landesregierung/stk/Presse/?id=173881&processor=processor.sa.pressemitteilung
nein,1087.txt,https://www.regierung-mv.de/Landesregierung/im/
nein,1088.txt,https://www.regierung-mv.de/Landesregierung/jm/
nein,1089.txt,https://www.regierung-mv.de/Landesregierung/jm/Aktuell/?id=166802&processor=processor.sa.pressemitteilung
nein,1090.txt,https://www.regierung-mv.de/Landesregierung/jm/Zustaendigkeiten/justiz/Opferschutz/Psychosoziale%E2%80%93Prozessbegleitung
nein,1091.txt,https://www.regierung-mv.de/Landesregierung/fm/
nein,1092.txt,https://www.regierung-mv.de/Landesregierung/wm/
nein,1093.txt,https://www.regierung-mv.de/Landesregierung/lm/
nein,1094.txt,https://www.regierung-mv.de/Landesregierung/bm/
ja,1095.txt,https://www.regierung-mv.de/Landesregierung/bm/Blickpunkte/Coronavirus
ja,1096.txt,https://www.regierung-mv.de/Landesregierung/bm/Blickpunkte/Coronavirus/Coronavirus-%E2%80%93-Informationen-f%C3%BCr-schule/
ja,1097.txt,https://www.regierung-mv.de/Landesregierung/bm/Blickpunkte/Coronavirus/Corona-%E2%80%93-Informationen-f%C3%BCr-Hochschulen/
ja,1098.txt,https://www.regierung-mv.de/Landesregierung/bm/Blickpunkte/Coronavirus/Corona-%E2%80%93-Kultur/
nein,1099.txt,https://www.regierung-mv.de/Landesregierung/em/
nein,1100.txt,https://www.regierung-mv.de/Landesregierung/sm/
nein,1101.txt,https://www.invest-in-mv.de/
nein,1102.txt,https://www.lfi-mv.de/
nein,1103.txt,https://www.tbi-mv.de/
nein,1104.txt,https://www.lagus.mv-regierung.de/
nein,1105.txt,https://www.lung.mv-regierung.de/insite/cms/umwelt/nachhaltige_entw/lls_newsletter_natur.htm
nein,1106.txt,https://www.lung.mv-regierung.de/insite/cms/hauptmenue/neu/pressemitteilung/ganze_presseseiten/presse_05_2021.htm
nein,1107.txt,https://www.stalu-mv.de/
nein,1108.txt,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zu-Corona-Virus-Testzentren/
ja,1109.txt,https://www.mvp.de/service/corona-info/
ja,1110.txt,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus
ja,1111.txt,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Fragen-und-Antworten-Die-aktuellen-Corona-Regeln-in-MV,coronavirus3470.html"
ja,1112.txt,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Corona-in-MV-46-Neuinfektionen-Rostock-nicht-mehr-gelb,coronazahlen256.html"
ja,1113.txt,https://www.n-tv.de/regionales/mecklenburg-vorpommern/Corona-Infektionskurve-steigt-in-MV-Auch-Geimpfte-betroffen-article22788542.html
ja,1114.txt,https://www.ostsee-zeitung.de/Nachrichten/MV-aktuell/Corona-in-Mecklenburg-Vorpommern-Aktuelle-Zahlen-heute-12.09.2021
ja,1115.txt,https://www.niedersachsen.de/Coronavirus/vorschriften-der-landesregierung-185856.html
Impfung,1116.txt,https://www.niedersachsen.de/Coronavirus/hinweise-zur-corona-schutz-impfung-195357.html
ja,1117.txt,https://www.niedersachsen.de/Coronavirus/aktuelle_lage_in_niedersachsen/niedersachsen-und-corona-aktuelle-leitindikatoren-203487.html
ja,1118.txt,https://www.niedersachsen.de/Coronavirus/antworten-auf-haufig-gestellte-fragen-faq-185463.html
ja,1119.txt,https://www.niedersachsen.de/Coronavirus/FAQ/faq-impfung-195559.html
ja,1120.txt,https://www.mwk.niedersachsen.de/coronavirus/faq-186596.html
ja,1121.txt,https://www.niedersachsen.de/Coronavirus/FAQ/antworten-auf-haufig-gestellte-fragen-rund-ums-sporttreiben-188025.html
ja,1122.txt,https://www.niedersachsen.de/Coronavirus/FAQ/alltagsmaskenpflicht-in-niedersachsen-antworten-auf-haufig-gestellte-fragen-187161.html
nein,1123.txt,https://www.niedersachsen.de/Coronavirus/Testung/covid-19-testung-antworten-auf-haufig-gestellte-fragen-198180.html
